<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.17	05:30:00	2901.17	2904.06	2900.88	2903.48	1412	0	7
2025.02.17	05:45:00	2903.48	2904.71	2903.14	2903.69	1106	0	7
2025.02.17	06:00:00	2903.69	2904.92	2902.59	2903.33	1234	0	7
2025.02.17	06:15:00	2903.33	2905.00	2903.15	2904.00	922	0	7
2025.02.17	06:30:00	2904.00	2904.01	2900.36	2901.61	954	0	7
2025.02.17	06:45:00	2901.60	2901.68	2898.48	2899.35	1664	0	5
2025.02.17	07:00:00	2899.35	2901.02	2899.10	2900.49	1330	0	7
2025.02.17	07:15:00	2900.49	2905.25	2899.62	2902.97	1465	0	0
2025.02.17	07:30:00	2902.97	2903.48	2899.58	2902.07	1827	0	0
2025.02.17	07:45:00	2902.07	2902.60	2896.21	2896.29	1937	0	0
2025.02.17	08:00:00	2896.29	2896.76	2890.74	2893.26	2280	0	7
2025.02.17	08:15:00	2893.26	2894.49	2888.29	2889.81	1984	0	4
2025.02.17	08:30:00	2889.81	2896.61	2889.14	2896.35	1842	0	7
2025.02.17	08:45:00	2896.36	2897.94	2894.98	2896.68	1691	0	7
2025.02.17	09:00:00	2896.70	2901.01	2896.62	2900.61	1868	0	7
2025.02.17	09:15:00	2900.61	2900.65	2898.92	2899.81	1494	0	7
2025.02.17	09:30:00	2899.80	2902.41	2898.95	2901.18	1048	0	7
2025.02.17	09:45:00	2901.16	2903.68	2899.31	2902.52	1485	0	7
2025.02.17	10:00:00	2902.52	2902.72	2900.00	2900.41	1344	0	7
2025.02.17	10:15:00	2900.41	2901.04	2899.00	2899.54	1527	0	7
2025.02.17	10:30:00	2899.54	2900.43	2895.14	2898.15	2179	0	0
2025.02.17	10:45:00	2898.15	2901.77	2898.01	2900.41	1351	0	7
2025.02.17	11:00:00	2900.41	2904.03	2900.41	2903.21	1981	0	7
2025.02.17	11:15:00	2903.21	2906.44	2902.36	2902.70	2147	0	7
2025.02.17	11:30:00	2902.70	2903.86	2901.74	2903.42	1383	0	7
2025.02.17	11:45:00	2903.44	2903.73	2902.27	2902.59	1145	0	7
2025.02.17	12:00:00	2902.58	2902.88	2901.63	2902.23	1116	0	7
2025.02.17	12:15:00	2902.23	2903.06	2897.91	2898.30	1836	0	7
2025.02.17	12:30:00	2898.30	2900.99	2895.52	2898.34	2003	0	7
2025.02.17	12:45:00	2898.36	2902.91	2897.74	2902.81	1859	0	7
2025.02.17	13:00:00	2902.81	2903.88	2898.96	2899.25	1880	0	6
2025.02.17	13:15:00	2899.25	2901.33	2897.88	2900.09	1794	0	7
2025.02.17	13:30:00	2900.09	2901.25	2899.80	2900.39	1217	0	7
2025.02.17	13:45:00	2900.39	2901.16	2899.30	2901.11	1398	0	7
2025.02.17	14:00:00	2901.10	2901.67	2896.71	2897.48	1960	0	7
2025.02.17	14:15:00	2897.47	2899.00	2895.43	2896.96	2142	0	7
2025.02.17	14:30:00	2896.90	2900.05	2896.62	2899.62	1492	0	7
2025.02.17	14:45:00	2899.62	2900.50	2897.48	2897.82	1857	0	7
2025.02.17	15:00:00	2897.80	2898.75	2896.92	2897.67	2806	0	7
2025.02.17	15:15:00	2897.67	2899.16	2895.65	2897.63	2262	0	0
2025.02.17	15:30:00	2897.62	2899.01	2896.21	2896.65	2356	0	7
2025.02.17	15:45:00	2896.65	2898.23	2895.52	2896.81	2085	0	7
2025.02.17	16:00:00	2896.81	2899.02	2896.48	2897.46	2224	0	7
2025.02.17	16:15:00	2897.46	2899.04	2896.95	2898.00	2023	0	7
2025.02.17	16:30:00	2898.00	2900.31	2897.69	2899.93	2511	0	7
2025.02.17	16:45:00	2899.91	2903.91	2899.15	2902.97	2531	0	7
2025.02.17	17:00:00	2903.02	2904.08	2899.09	2900.50	2535	0	7
2025.02.17	17:15:00	2900.50	2902.00	2899.04	2899.68	2407	0	7
2025.02.17	17:30:00	2899.68	2901.38	2899.08	2899.33	1098	0	7
2025.02.17	17:45:00	2899.32	2899.94	2897.98	2899.23	1790	0	6
2025.02.17	18:00:00	2899.23	2901.25	2899.04	2900.81	1462	0	7
2025.02.17	18:15:00	2900.81	2900.85	2897.70	2898.39	1237	0	7
2025.02.17	18:30:00	2898.40	2898.66	2896.70	2896.89	1386	0	7
2025.02.17	18:45:00	2896.89	2900.37	2896.63	2899.34	1304	0	7
2025.02.17	19:00:00	2899.34	2899.87	2898.06	2898.82	1486	0	6
2025.02.17	19:15:00	2898.82	2899.75	2898.69	2899.22	1048	0	7
2025.02.17	19:30:00	2899.22	2899.48	2898.70	2898.79	800	0	7
2025.02.17	19:45:00	2898.79	2898.84	2898.06	2898.42	856	0	7
2025.02.17	20:00:00	2898.42	2899.12	2897.18	2897.62	870	0	7
2025.02.17	20:15:00	2897.62	2898.46	2897.54	2898.24	921	0	7
2025.02.17	20:30:00	2898.24	2898.47	2897.18	2897.97	629	0	7
2025.02.17	20:45:00	2897.97	2898.47	2897.17	2898.32	594	0	7
2025.02.17	21:00:00	2898.32	2898.46	2897.52	2897.52	570	0	7
2025.02.18	01:00:00	2898.46	2899.53	2897.66	2897.67	326	0	7
2025.02.18	01:15:00	2897.84	2898.43	2897.34	2897.59	175	0	7
2025.02.18	01:30:00	2897.59	2898.44	2897.32	2898.44	233	0	7
2025.02.18	01:45:00	2898.44	2899.51	2898.36	2899.19	393	0	7
2025.02.18	02:00:00	2899.19	2899.63	2898.83	2899.47	489	0	7
2025.02.18	02:15:00	2899.47	2899.52	2898.32	2898.72	368	0	7
2025.02.18	02:30:00	2898.72	2900.22	2898.72	2899.56	496	0	7
2025.02.18	02:45:00	2899.56	2900.28	2898.60	2899.25	463	0	7
2025.02.18	03:00:00	2899.25	2899.97	2894.86	2896.98	1932	0	4
2025.02.18	03:15:00	2896.98	2898.42	2895.12	2895.13	1117	0	7
2025.02.18	03:30:00	2895.12	2897.86	2892.03	2895.89	1845	0	0
2025.02.18	03:45:00	2895.88	2896.03	2894.04	2895.85	1229	0	7
2025.02.18	04:00:00	2895.85	2898.34	2895.35	2898.29	1395	0	7
2025.02.18	04:15:00	2898.27	2898.89	2896.52	2897.17	938	0	7
2025.02.18	04:30:00	2897.17	2905.20	2896.73	2903.44	1662	0	7
2025.02.18	04:45:00	2903.44	2904.54	2902.19	2903.18	1815	0	7
2025.02.18	05:00:00	2903.19	2909.23	2902.89	2908.90	2224	0	1
2025.02.18	05:15:00	2908.90	2910.05	2907.89	2909.39	1518	0	7
2025.02.18	05:30:00	2909.39	2910.77	2908.01	2909.38	1326	0	7
2025.02.18	05:45:00	2909.38	2909.38	2906.22	2909.04	1132	0	7
2025.02.18	06:00:00	2909.04	2909.04	2907.28	2907.96	681	0	7
2025.02.18	06:15:00	2907.96	2909.20	2907.63	2909.13	549	0	7
2025.02.18	06:30:00	2909.12	2909.83	2907.74	2909.75	690	0	7
2025.02.18	06:45:00	2909.76	2911.09	2908.86	2910.95	824	0	6
2025.02.18	07:00:00	2910.93	2914.37	2909.90	2913.49	1827	0	7
2025.02.18	07:15:00	2913.49	2914.04	2911.80	2913.28	1033	0	7
2025.02.18	07:30:00	2913.28	2915.73	2912.35	2912.35	1921	0	7
2025.02.18	07:45:00	2912.35	2914.22	2910.43	2910.80	1428	0	5
2025.02.18	08:00:00	2910.80	2914.42	2910.05	2914.07	1216	0	7
2025.02.18	08:15:00	2914.07	2914.40	2911.72	2913.02	1122	0	7
2025.02.18	08:30:00	2913.02	2913.06	2911.24	2911.75	1039	0	1
2025.02.18	08:45:00	2911.75	2913.94	2910.90	2913.71	1171	0	7
2025.02.18	09:00:00	2913.71	2915.46	2912.86	2913.60	1497	0	7
2025.02.18	09:15:00	2913.60	2914.66	2913.19	2913.73	835	0	7
2025.02.18	09:30:00	2913.73	2914.03	2911.11	2911.78	1107	0	7
2025.02.18	09:45:00	2911.78	2911.97	2908.54	2911.64	1861	0	7
2025.02.18	10:00:00	2911.64	2912.96	2908.20	2911.56	1875	0	7
2025.02.18	10:15:00	2911.56	2911.81	2909.86	2910.58	1551	0	5
2025.02.18	10:30:00	2910.58	2913.33	2909.52	2911.92	1172	0	6
2025.02.18	10:45:00	2911.93	2912.89	2911.32	2912.47	1331	0	6
2025.02.18	11:00:00	2912.47	2912.91	2910.67	2911.48	1355	0	6
2025.02.18	11:15:00	2911.48	2912.25	2910.12	2912.24	1317	0	7
2025.02.18	11:30:00	2912.23	2913.44	2911.37	2912.05	1237	0	7
2025.02.18	11:45:00	2912.05	2913.31	2910.41	2912.80	1353	0	7
2025.02.18	12:00:00	2912.80	2913.58	2911.60	2911.78	934	0	7
2025.02.18	12:15:00	2911.78	2911.93	2909.67	2909.91	1282	0	6
2025.02.18	12:30:00	2909.89	2911.11	2908.20	2908.20	1557	0	5
2025.02.18	12:45:00	2908.20	2911.37	2907.21	2911.28	1386	0	3
2025.02.18	13:00:00	2911.28	2912.45	2909.85	2911.50	1383	0	7
2025.02.18	13:15:00	2911.50	2912.53	2911.27	2911.37	1364	0	4
2025.02.18	13:30:00	2911.36	2912.94	2911.04	2911.89	1339	0	7
2025.02.18	13:45:00	2911.89	2914.87	2911.77	2914.22	1649	0	7
2025.02.18	14:00:00	2914.22	2915.03	2912.25	2913.11	2144	0	5
2025.02.18	14:15:00	2913.11	2915.56	2912.39	2914.61	1497	0	7
2025.02.18	14:30:00	2914.61	2916.77	2914.32	2916.50	1740	0	2
2025.02.18	14:45:00	2916.50	2918.92	2916.50	2918.21	1961	0	7
2025.02.18	15:00:00	2918.21	2918.62	2913.49	2914.65	3228	0	7
2025.02.18	15:15:00	2914.65	2918.58	2914.30	2917.93	2702	0	6
2025.02.18	15:30:00	2917.93	2920.52	2916.08	2919.92	2603	0	6
2025.02.18	15:45:00	2919.94	2921.31	2917.76	2918.82	2616	0	6
2025.02.18	16:00:00	2918.82	2922.51	2918.74	2920.07	2557	0	7
2025.02.18	16:15:00	2920.07	2923.21	2917.89	2923.19	2918	0	7
2025.02.18	16:30:00	2923.32	2924.92	2922.28	2924.11	3476	0	6
2025.02.18	16:45:00	2924.09	2928.73	2923.49	2927.90	3058	0	5
2025.02.18	17:00:00	2928.01	2929.76	2924.97	2929.09	3019	0	5
2025.02.18	17:15:00	2929.09	2929.39	2925.59	2926.38	2864	0	7
2025.02.18	17:30:00	2926.39	2928.66	2923.63	2927.37	2985	0	7
2025.02.18	17:45:00	2927.39	2928.57	2926.16	2927.15	2310	0	7
2025.02.18	18:00:00	2927.08	2928.35	2924.24	2928.30	2695	0	7
2025.02.18	18:15:00	2928.29	2929.34	2926.78	2928.04	2787	0	7
2025.02.18	18:30:00	2928.04	2931.93	2927.28	2931.21	2521	0	7
2025.02.18	18:45:00	2931.21	2933.79	2930.56	2932.98	2321	0	7
2025.02.18	19:00:00	2932.96	2933.70	2931.05	2931.74	2016	0	7
2025.02.18	19:15:00	2931.74	2932.80	2931.02	2931.86	1699	0	7
2025.02.18	19:30:00	2931.86	2932.82	2930.95	2931.07	1851	0	7
2025.02.18	19:45:00	2931.17	2931.72	2929.66	2931.27	2048	0	7
2025.02.18	20:00:00	2931.22	2932.04	2929.93	2929.97	1799	0	7
2025.02.18	20:15:00	2929.97	2930.65	2928.36	2930.06	1782	0	7
2025.02.18	20:30:00	2929.99	2932.41	2929.96	2931.97	1597	0	7
2025.02.18	20:45:00	2931.97	2933.66	2931.81	2933.38	1349	0	7
2025.02.18	21:00:00	2933.38	2933.73	2931.99	2932.16	1303	0	4
2025.02.18	21:15:00	2932.16	2933.62	2932.01	2933.32	1351	0	7
2025.02.18	21:30:00	2933.32	2935.65	2933.00	2935.38	1622	0	7
2025.02.18	21:45:00	2935.37	2936.94	2935.31	2935.75	1487	0	7
2025.02.18	22:00:00	2935.75	2936.71	2935.39	2936.63	760	0	7
2025.02.18	22:15:00	2936.64	2936.69	2934.72	2934.79	847	0	7
2025.02.18	22:30:00	2934.78	2935.07	2933.58	2933.97	1193	0	7
2025.02.18	22:45:00	2933.97	2935.13	2932.49	2933.53	1570	0	7
2025.02.18	23:00:00	2933.54	2935.00	2933.44	2934.07	958	0	4
2025.02.18	23:15:00	2934.04	2934.33	2933.33	2933.44	575	0	7
2025.02.18	23:30:00	2933.44	2935.64	2933.34	2935.54	693	0	7
2025.02.18	23:45:00	2935.54	2936.56	2935.03	2935.29	867	0	17
2025.02.19	01:00:00	2935.41	2936.14	2934.29	2934.97	255	0	7
2025.02.19	01:15:00	2934.97	2935.19	2933.49	2933.61	240	0	0
2025.02.19	01:30:00	2933.61	2934.42	2933.20	2934.14	224	0	7
2025.02.19	01:45:00	2934.14	2934.39	2933.62	2934.07	265	0	7
2025.02.19	02:00:00	2934.07	2934.32	2932.59	2932.74	423	0	7
2025.02.19	02:15:00	2932.74	2933.64	2932.22	2933.60	606	0	7
2025.02.19	02:30:00	2933.60	2933.96	2932.26	2932.53	561	0	7
2025.02.19	02:45:00	2932.53	2932.57	2928.54	2929.43	808	0	7
2025.02.19	03:00:00	2929.43	2933.03	2928.31	2932.64	1895	0	7
2025.02.19	03:15:00	2932.64	2932.64	2930.40	2931.66	1152	0	4
2025.02.19	03:30:00	2931.66	2936.34	2931.43	2936.08	1724	0	7
2025.02.19	03:45:00	2936.08	2939.75	2935.61	2938.62	1750	0	5
2025.02.19	04:00:00	2938.62	2939.71	2936.10	2936.92	1930	0	6
2025.02.19	04:15:00	2936.92	2938.62	2936.00	2936.01	1037	0	7
2025.02.19	04:30:00	2936.01	2936.22	2931.87	2932.08	1620	0	7
2025.02.19	04:45:00	2932.08	2932.11	2924.12	2929.26	2278	0	0
2025.02.19	05:00:00	2929.32	2929.40	2925.05	2928.89	2013	0	7
2025.02.19	05:15:00	2928.89	2930.55	2927.53	2928.45	1529	0	7
2025.02.19	05:30:00	2928.45	2930.40	2928.30	2929.93	1174	0	4
2025.02.19	05:45:00	2929.94	2930.03	2928.31	2928.92	844	0	7
2025.02.19	06:00:00	2928.92	2929.49	2927.55	2927.80	823	0	0
2025.02.19	06:15:00	2927.80	2928.89	2927.57	2928.00	956	0	7
2025.02.19	06:30:00	2928.00	2928.69	2926.56	2928.61	604	0	7
2025.02.19	06:45:00	2928.61	2929.56	2927.57	2929.23	957	0	7
2025.02.19	07:00:00	2929.23	2930.32	2928.41	2928.65	1166	0	7
2025.02.19	07:15:00	2928.65	2929.75	2927.99	2929.36	1130	0	7
2025.02.19	07:30:00	2929.36	2932.47	2929.35	2931.62	1112	0	7
2025.02.19	07:45:00	2931.61	2934.39	2931.51	2932.89	1084	0	5
2025.02.19	08:00:00	2932.89	2935.92	2932.58	2935.11	1517	0	7
2025.02.19	08:15:00	2935.10	2935.90	2933.22	2934.99	1029	0	7
2025.02.19	08:30:00	2935.01	2935.01	2931.69	2932.91	1238	0	6
2025.02.19	08:45:00	2932.91	2933.00	2930.88	2931.74	1344	0	5
2025.02.19	09:00:00	2931.74	2934.20	2930.55	2934.12	1690	0	5
2025.02.19	09:15:00	2934.12	2935.78	2933.31	2934.56	1490	0	7
2025.02.19	09:30:00	2934.56	2935.22	2932.52	2933.62	1430	0	7
2025.02.19	09:45:00	2933.62	2935.53	2933.54	2934.16	1047	0	7
2025.02.19	10:00:00	2934.18	2937.40	2933.69	2937.35	2013	0	1
2025.02.19	10:15:00	2937.38	2939.26	2936.94	2939.12	1971	0	7
2025.02.19	10:30:00	2939.12	2940.13	2938.17	2938.30	1728	0	6
2025.02.19	10:45:00	2938.34	2938.74	2936.48	2938.74	1844	0	7
2025.02.19	11:00:00	2938.74	2939.80	2938.29	2939.67	1556	0	7
2025.02.19	11:15:00	2939.67	2946.57	2939.48	2945.97	2447	0	1
2025.02.19	11:30:00	2945.97	2946.22	2942.81	2944.42	1930	0	7
2025.02.19	11:45:00	2944.42	2946.25	2943.55	2945.57	1178	0	7
2025.02.19	12:00:00	2945.57	2946.93	2942.74	2943.03	1486	0	7
2025.02.19	12:15:00	2943.03	2945.79	2942.76	2944.39	1518	0	7
2025.02.19	12:30:00	2944.37	2945.58	2943.84	2945.31	2002	0	7
2025.02.19	12:45:00	2945.31	2945.59	2943.93	2944.94	1077	0	7
2025.02.19	13:00:00	2944.94	2946.24	2942.96	2943.52	1546	0	7
2025.02.19	13:15:00	2943.52	2944.51	2943.23	2943.54	1069	0	7
2025.02.19	13:30:00	2943.56	2944.56	2940.22	2941.18	1766	0	6
2025.02.19	13:45:00	2941.18	2941.82	2934.20	2935.17	2239	0	0
2025.02.19	14:00:00	2935.17	2935.50	2931.32	2934.70	2455	0	7
2025.02.19	14:15:00	2934.71	2936.13	2932.73	2933.69	1681	0	7
2025.02.19	14:30:00	2933.69	2936.79	2933.02	2936.22	1949	0	6
2025.02.19	14:45:00	2936.22	2936.77	2933.33	2933.52	2240	0	7
2025.02.19	15:00:00	2933.51	2941.66	2932.87	2940.06	3332	0	7
2025.02.19	15:15:00	2940.06	2940.65	2937.27	2939.79	2686	0	7
2025.02.19	15:30:00	2939.82	2941.69	2938.01	2940.60	2583	0	7
2025.02.19	15:45:00	2940.60	2941.35	2932.48	2936.31	3311	0	7
2025.02.19	16:00:00	2936.36	2939.69	2935.02	2939.11	3015	0	7
2025.02.19	16:15:00	2939.11	2939.19	2930.27	2933.91	3716	0	6
2025.02.19	16:30:00	2933.96	2937.94	2931.31	2936.24	4145	0	0
2025.02.19	16:45:00	2936.23	2940.64	2935.73	2938.14	3654	0	7
2025.02.19	17:00:00	2938.14	2938.60	2935.20	2935.64	3111	0	7
2025.02.19	17:15:00	2935.64	2938.52	2933.11	2935.15	2884	0	7
2025.02.19	17:30:00	2935.16	2939.19	2935.11	2935.88	2895	0	5
2025.02.19	17:45:00	2935.97	2935.97	2925.52	2925.73	3022	0	0
2025.02.19	18:00:00	2925.75	2931.02	2923.06	2928.00	3632	0	0
2025.02.19	18:15:00	2927.99	2929.05	2924.87	2926.92	2691	0	7
2025.02.19	18:30:00	2926.89	2929.55	2923.41	2929.01	2381	0	0
2025.02.19	18:45:00	2929.01	2929.33	2927.41	2928.12	2038	0	7
2025.02.19	19:00:00	2928.12	2929.77	2926.97	2928.95	1511	0	7
2025.02.19	19:15:00	2928.95	2929.89	2926.71	2927.62	1499	0	6
2025.02.19	19:30:00	2927.62	2927.65	2922.54	2922.80	2579	0	7
2025.02.19	19:45:00	2922.80	2924.92	2921.48	2923.84	2143	0	7
2025.02.19	20:00:00	2923.81	2923.81	2920.61	2920.64	2939	0	7
2025.02.19	20:15:00	2920.64	2923.24	2918.60	2920.04	2842	0	0
2025.02.19	20:30:00	2919.97	2925.20	2919.33	2925.18	2251	0	7
2025.02.19	20:45:00	2925.18	2926.77	2924.24	2924.91	2068	0	7
2025.02.19	21:00:00	2924.91	2927.32	2923.67	2927.13	2149	0	5
2025.02.19	21:15:00	2927.13	2930.68	2926.76	2929.62	2100	0	7
2025.02.19	21:30:00	2929.62	2930.03	2928.62	2929.86	2253	0	7
2025.02.19	21:45:00	2929.86	2932.37	2929.22	2931.77	1977	0	7
2025.02.19	22:00:00	2931.77	2933.39	2931.53	2932.70	2043	0	7
2025.02.19	22:15:00	2932.70	2934.80	2932.26	2934.57	1798	0	7
2025.02.19	22:30:00	2934.58	2936.59	2934.35	2934.91	2230	0	5
2025.02.19	22:45:00	2934.93	2936.04	2932.53	2935.89	2454	0	7
2025.02.19	23:00:00	2935.89	2937.33	2935.41	2936.52	1292	0	7
2025.02.19	23:15:00	2936.46	2936.46	2934.21	2934.21	628	0	7
2025.02.19	23:30:00	2934.24	2934.52	2932.68	2932.96	691	0	7
2025.02.19	23:45:00	2932.96	2933.77	2932.42	2932.82	659	0	17
2025.02.20	01:00:00	2933.53	2934.60	2933.34	2933.93	250	0	7
2025.02.20	01:15:00	2933.93	2935.66	2933.93	2934.35	355	0	7
2025.02.20	01:30:00	2934.31	2934.66	2933.68	2934.48	251	0	7
2025.02.20	01:45:00	2934.48	2936.25	2934.48	2935.64	403	0	7
2025.02.20	02:00:00	2935.64	2940.25	2935.64	2939.29	776	0	0
2025.02.20	02:15:00	2939.29	2940.12	2938.64	2939.01	435	0	7
2025.02.20	02:30:00	2939.01	2941.35	2939.01	2940.36	438	0	4
2025.02.20	02:45:00	2940.36	2941.37	2939.41	2941.07	705	0	0
2025.02.20	03:00:00	2941.07	2942.08	2939.16	2940.79	2047	0	6
2025.02.20	03:15:00	2940.79	2942.42	2936.71	2936.71	1585	0	4
2025.02.20	03:30:00	2936.70	2937.55	2934.78	2936.96	2054	0	2
2025.02.20	03:45:00	2936.96	2938.20	2935.20	2937.00	1843	0	7
2025.02.20	04:00:00	2937.00	2937.26	2933.99	2936.30	1757	0	7
2025.02.20	04:15:00	2936.30	2939.52	2936.00	2938.12	1261	0	7
2025.02.20	04:30:00	2938.12	2938.79	2936.29	2937.05	1922	0	7
2025.02.20	04:45:00	2937.05	2941.76	2936.37	2940.97	1844	0	4
2025.02.20	05:00:00	2940.99	2944.07	2940.80	2943.82	1041	0	7
2025.02.20	05:15:00	2943.82	2944.03	2942.63	2943.16	968	0	4
2025.02.20	05:30:00	2943.16	2943.21	2941.52	2942.13	1069	0	7
2025.02.20	05:45:00	2942.10	2943.24	2940.65	2941.92	929	0	0
2025.02.20	06:00:00	2941.92	2942.56	2940.13	2940.58	886	0	5
2025.02.20	06:15:00	2940.58	2940.90	2939.64	2940.70	790	0	7
2025.02.20	06:30:00	2940.70	2941.54	2939.39	2941.24	605	0	6
2025.02.20	06:45:00	2941.24	2941.37	2939.43	2940.07	778	0	4
2025.02.20	07:00:00	2940.07	2943.37	2939.43	2943.07	1167	0	7
2025.02.20	07:15:00	2943.07	2945.15	2942.80	2944.93	800	0	6
2025.02.20	07:30:00	2944.93	2945.43	2943.60	2943.98	1184	0	7
2025.02.20	07:45:00	2943.93	2946.98	2943.90	2946.91	860	0	6
2025.02.20	08:00:00	2946.91	2947.16	2944.81	2945.40	1291	0	6
2025.02.20	08:15:00	2945.40	2946.68	2944.99	2945.83	1024	0	6
2025.02.20	08:30:00	2945.83	2947.13	2943.92	2945.19	1181	0	7
2025.02.20	08:45:00	2945.19	2948.99	2944.43	2947.87	1181	0	6
2025.02.20	09:00:00	2947.87	2949.24	2946.53	2948.76	1124	0	7
2025.02.20	09:15:00	2948.76	2949.54	2948.15	2949.19	851	0	7
2025.02.20	09:30:00	2949.18	2954.30	2948.19	2948.58	2157	0	4
2025.02.20	09:45:00	2948.58	2949.38	2947.28	2949.01	1955	0	5
2025.02.20	10:00:00	2949.01	2954.59	2949.01	2954.28	2256	0	6
2025.02.20	10:15:00	2954.28	2954.86	2952.80	2952.94	1712	0	7
2025.02.20	10:30:00	2952.93	2954.74	2952.93	2953.78	1487	0	1
2025.02.20	10:45:00	2953.78	2954.69	2952.33	2954.56	1129	0	7
2025.02.20	11:00:00	2954.56	2954.89	2953.49	2953.94	1345	0	7
2025.02.20	11:15:00	2953.94	2954.83	2952.60	2952.76	1698	0	4
2025.02.20	11:30:00	2952.75	2953.44	2949.90	2950.74	1755	0	7
2025.02.20	11:45:00	2950.74	2953.50	2950.19	2951.60	1377	0	7
2025.02.20	12:00:00	2951.60	2954.34	2951.44	2954.24	1563	0	7
2025.02.20	12:15:00	2954.24	2954.88	2952.60	2953.65	1720	0	7
2025.02.20	12:30:00	2953.65	2954.22	2949.27	2952.73	2602	0	0
2025.02.20	12:45:00	2952.70	2953.50	2950.86	2952.30	2057	0	7
2025.02.20	13:00:00	2952.29	2952.93	2950.67	2951.08	1539	0	7
2025.02.20	13:15:00	2951.09	2951.91	2949.45	2951.63	1592	0	7
2025.02.20	13:30:00	2951.63	2952.46	2949.00	2949.70	1283	0	7
2025.02.20	13:45:00	2949.70	2949.70	2947.31	2948.78	1745	0	7
2025.02.20	14:00:00	2948.77	2950.89	2946.90	2948.69	2147	0	7
2025.02.20	14:15:00	2948.69	2948.97	2938.91	2941.63	2791	0	4
2025.02.20	14:30:00	2941.62	2944.95	2941.05	2944.31	1972	0	7
2025.02.20	14:45:00	2944.31	2945.92	2942.42	2945.46	1797	0	6
2025.02.20	15:00:00	2945.33	2947.38	2940.65	2943.38	3234	0	3
2025.02.20	15:15:00	2943.38	2946.56	2942.21	2944.35	2406	0	3
2025.02.20	15:30:00	2944.35	2947.77	2940.03	2940.05	2987	0	0
2025.02.20	15:45:00	2940.05	2940.07	2933.92	2934.01	3913	0	0
2025.02.20	16:00:00	2933.73	2934.55	2924.14	2925.54	3967	0	0
2025.02.20	16:15:00	2925.54	2931.29	2924.40	2929.43	3757	0	0
2025.02.20	16:30:00	2929.36	2939.97	2929.31	2939.27	3976	0	5
2025.02.20	16:45:00	2939.27	2939.76	2934.81	2935.18	3439	0	7
2025.02.20	17:00:00	2935.28	2937.60	2931.79	2934.36	3797	0	5
2025.02.20	17:15:00	2934.35	2938.98	2933.22	2936.71	3044	0	7
2025.02.20	17:30:00	2936.72	2938.37	2933.19	2937.77	2802	0	7
2025.02.20	17:45:00	2937.77	2939.62	2935.30	2938.47	2493	0	6
2025.02.20	18:00:00	2938.49	2939.50	2936.01	2938.46	2137	0	7
2025.02.20	18:15:00	2938.46	2945.66	2937.96	2943.03	2874	0	7
2025.02.20	18:30:00	2943.04	2945.60	2942.92	2944.33	2056	0	7
2025.02.20	18:45:00	2944.34	2945.03	2942.23	2943.08	2113	0	7
2025.02.20	19:00:00	2943.06	2945.18	2940.71	2941.60	2211	0	7
2025.02.20	19:15:00	2941.60	2942.48	2940.45	2941.69	1812	0	7
2025.02.20	19:30:00	2941.69	2947.06	2941.17	2945.83	1666	0	7
2025.02.20	19:45:00	2945.77	2945.97	2940.06	2940.53	2235	0	0
2025.02.20	20:00:00	2940.29	2941.49	2938.62	2938.69	2462	0	0
2025.02.20	20:15:00	2938.67	2941.19	2937.38	2940.81	2220	0	7
2025.02.20	20:30:00	2940.81	2941.49	2940.05	2941.22	2040	0	7
2025.02.20	20:45:00	2941.22	2942.52	2940.50	2941.74	1622	0	7
2025.02.20	21:00:00	2941.77	2941.98	2939.34	2939.45	2090	0	7
2025.02.20	21:15:00	2939.45	2940.31	2937.84	2938.11	1765	0	7
2025.02.20	21:30:00	2938.11	2938.46	2933.69	2935.55	1829	0	0
2025.02.20	21:45:00	2935.55	2938.89	2934.59	2938.00	1654	0	7
2025.02.20	22:00:00	2938.00	2938.20	2935.92	2936.66	1452	0	7
2025.02.20	22:15:00	2936.66	2938.18	2936.01	2936.28	1342	0	7
2025.02.20	22:30:00	2936.25	2937.52	2935.59	2936.20	1436	0	7
2025.02.20	22:45:00	2936.20	2938.75	2935.76	2937.87	2074	0	7
2025.02.20	23:00:00	2937.91	2939.43	2937.51	2939.25	1145	0	7
2025.02.20	23:15:00	2939.25	2939.97	2939.25	2939.77	811	0	7
2025.02.20	23:30:00	2939.77	2940.29	2939.72	2939.98	521	0	7
2025.02.20	23:45:00	2939.97	2940.03	2938.59	2938.59	668	0	17
2025.02.21	01:00:00	2938.76	2940.22	2938.19	2938.87	443	0	7
2025.02.21	01:15:00	2938.92	2940.34	2938.67	2940.34	239	0	7
2025.02.21	01:30:00	2940.34	2942.43	2940.34	2942.29	477	0	7
2025.02.21	01:45:00	2942.29	2943.51	2940.94	2941.65	470	0	7
2025.02.21	02:00:00	2941.67	2942.83	2940.94	2942.17	644	0	7
2025.02.21	02:15:00	2942.17	2942.21	2937.29	2938.66	666	0	7
2025.02.21	02:30:00	2938.66	2939.93	2937.81	2939.76	605	0	7
2025.02.21	02:45:00	2939.76	2940.31	2939.46	2940.01	703	0	7
2025.02.21	03:00:00	2940.03	2947.00	2939.81	2946.05	2437	0	7
2025.02.21	03:15:00	2946.02	2949.80	2945.17	2945.56	2036	0	4
2025.02.21	03:30:00	2945.56	2945.87	2936.13	2936.55	2536	0	5
